301.87543, 198.10754, 0.9152248
352.89615, 193.20032, 0.8232518
284.24078, 227.28111, 0.92781234
344.85617, 204.16228, 0.98059356
331.209, 157.51543, 0.92767227
257.52576, 170.45908, 0.88178504
274.18613, 279.04123, 0.9603176
337.74817, 249.74658, 1.0930454
378.6853, 247.76953, 0.8371855
342.49274, 192.90419, 0.77216434
274.20325, 161.68427, 0.8523508
251.1823, 176.5436, 0.9763315
295.1872, 217.99101, 1.131393
415.61813, 216.6608, 0.9718461
376.9908, 161.74092, 0.89241517
307.43945, 123.88775, 0.91332775
331.3551, 285.5271, 0.9213935
247.099, 235.75745, 0.8989192
235.81206, 165.7787, 0.94925797
248.45914, 169.87978, 0.96061254
275.0132, 157.92041, 0.87955296
354.55685, 160.46274, 0.8804731
324.09546, 237.2581, 1.0121571
400.24417, 240.55219, 1.0029316
262.6424, 253.02084, 1.2114487
196.34355, 231.27145, 1.4070967
203.8298, 186.33603, 1.0949671
284.29565, 176.0814, 0.93819344
339.4472, 243.93265, 0.9581971
328.9236, 221.24132, 0.98956245
389.88077, 219.46268, 0.93142533
335.99725, 223.63245, 0.9545038
313.89557, 222.98804, 0.9779633
311.6803, 209.65071, 0.99167854
322.35043, 204.50404, 0.9793264
319.66418, 154.26689, 0.9889913
329.7768, 241.32048, 0.9924923
309.78754, 203.1502, 0.961768
247.70961, 229.85175, 0.9568239
337.15234, 214.3394, 0.9661223
348.5823, 163.47324, 0.9653953
313.3978, 167.84166, 1.0115706
260.8212, 191.72307, 1.0144969
270.1006, 222.3746, 1.0300211
271.4522, 235.5928, 1.0257286
309.1291, 204.14566, 1.0161179
319.9282, 163.70836, 0.98763674
310.10358, 226.74152, 1.0407584
257.34436, 231.47552, 1.0803043
278.56198, 170.04916, 1.0541075
301.46973, 203.41055, 1.0930523
346.0304, 256.59924, 1.0451789
282.57227, 234.46416, 0.9878034
301.50812, 169.2898, 1.0159919
337.1614, 155.53421, 1.0541035
362.7702, 165.59525, 1.0550957
314.80887, 170.92656, 0.9813097
280.7138, 223.72346, 0.99797195
292.99252, 246.58539, 1.0420716
340.3493, 247.17186, 1.0304701
306.62656, 197.53589, 1.0331042
266.0257, 208.57257, 1.0388675
273.23935, 220.06207, 1.3145496
274.48434, 195.18593, 0.8876238
356.28882, 225.61197, 0.68906605
437.5641, 226.70178, 0.75019765
268.843, 212.8035, 0.91480047
298.88177, 225.01274, 1.0438797
345.32047, 233.37851, 1.0289296
306.43268, 179.36487, 1.0486474
331.21677, 176.73018, 0.83883935
334.65985, 211.99664, 1.0281938
265.18097, 226.05829, 0.97808576
382.78973, 208.70964, 0.98294544
229.43785, 217.24489, 0.9938461
252.12383, 224.82028, 1.4934596
243.20241, 214.86368, 1.7585292
233.1668, 182.71454, 1.7385218
251.72733, 223.27525, 1.6677084
260.50018, 235.65382, 1.4439666
211.99911, 222.67589, 1.6922724
239.19054, 211.78784, 1.6783739
228.38724, 211.1486, 1.3185507
339.15604, 238.93048, 0.923844
274.68347, 189.50156, 0.9704665
353.01154, 155.49632, 0.99385023
265.09872, 243.56126, 1.0131452
356.51947, 247.22353, 1.0198509
270.35684, 236.63327, 1.0975031
328.40744, 252.4425, 1.0198841
292.50568, 232.34462, 1.0989429
265.44357, 213.98395, 1.1033787
354.7968, 217.38147, 0.99422085
264.41254, 226.03603, 0.9630723
236.03694, 254.47888, 1.0840362
271.4377, 178.43837, 1.0696645
375.21887, 189.1888, 0.97653323
256.58514, 197.33014, 1.063592
266.4361, 241.75816, 1.1090764
334.53128, 336.0451, 1.0802482
